campaign_event_id,member_id,campaign_id,event_date,channel,event_type,journey_stage
CA-002220,JL-0293,CMP-2003,2025-12-18,Email,Click,Building
CA-002221,JL-0294,CMP-2001,2026-01-15,In App,Click,Onboarding
CA-002222,JL-0294,CMP-2006,2026-04-12,App Push,Sent,Reconnect
CA-002223,JL-0294,CMP-2001,2026-06-01,In App,Preference Updated,Onboarding
CA-002224,JL-0294,CMP-2004,2026-01-20,In App,Click,Community
CA-002225,JL-0294,CMP-2004,2026-05-27,In App,Sent,Community
CA-002226,JL-0294,CMP-2006,2026-02-14,In App,Open,Reconnect
CA-002227,JL-0294,CMP-2005,2026-05-15,In App,Preference Updated,Commerce
CA-002228,JL-0294,CMP-2004,2026-04-05,Email,Sent,Community
CA-002229,JL-0294,CMP-2005,2025-12-14,App Push,Sent,Commerce
CA-002230,JL-0294,CMP-2003,2026-04-15,In App,Sent,Building
CA-002231,JL-0295,CMP-2003,2026-03-15,App Push,Sent,Building
CA-002232,JL-0295,CMP-2005,2026-04-14,Email,Sent,Commerce
CA-002233,JL-0295,CMP-2003,2026-05-03,Email,Sent,Building
CA-002234,JL-0295,CMP-2002,2026-04-06,Email,Sent,Education
CA-002235,JL-0295,CMP-2005,2026-03-19,Email,Sent,Commerce
CA-002236,JL-0295,CMP-2006,2026-02-20,App Push,Open,Reconnect
CA-002237,JL-0296,CMP-2003,2026-05-25,SMS,Click,Building
CA-002238,JL-0296,CMP-2003,2026-03-25,SMS,Sent,Building
CA-002239,JL-0296,CMP-2003,2026-01-16,App Push,Sent,Building
CA-002240,JL-0296,CMP-2001,2025-12-30,Email,Sent,Onboarding
CA-002241,JL-0296,CMP-2001,2026-04-30,Email,Sent,Onboarding
CA-002242,JL-0296,CMP-2002,2026-03-30,SMS,Sent,Education
CA-002243,JL-0297,CMP-2005,2026-05-05,Email,Sent,Commerce
CA-002244,JL-0297,CMP-2006,2026-05-14,Email,Sent,Reconnect
CA-002245,JL-0297,CMP-2002,2026-02-13,Email,Open,Education
CA-002246,JL-0297,CMP-2002,2025-12-28,App Push,Open,Education
CA-002247,JL-0298,CMP-2001,2026-05-09,Email,Sent,Onboarding
CA-002248,JL-0298,CMP-2004,2026-01-30,Email,Open,Community
CA-002249,JL-0298,CMP-2006,2026-03-15,App Push,Click,Reconnect
CA-002250,JL-0298,CMP-2001,2025-12-11,App Push,Sent,Onboarding
CA-002251,JL-0298,CMP-2004,2026-05-26,App Push,Sent,Community
CA-002252,JL-0298,CMP-2005,2026-06-06,App Push,Sent,Commerce
CA-002253,JL-0298,CMP-2001,2026-01-09,Email,Sent,Onboarding
CA-002254,JL-0299,CMP-2002,2026-03-28,App Push,Open,Education
CA-002255,JL-0299,CMP-2002,2025-12-15,App Push,Sent,Education
CA-002256,JL-0299,CMP-2003,2026-04-12,App Push,Click,Building
CA-002257,JL-0299,CMP-2006,2025-12-21,App Push,Sent,Reconnect
CA-002258,JL-0299,CMP-2002,2026-02-15,App Push,Unsubscribe,Education
CA-002259,JL-0299,CMP-2003,2026-04-22,App Push,Dismiss,Building
CA-002260,JL-0299,CMP-2003,2025-12-24,App Push,Sent,Building
CA-002261,JL-0299,CMP-2006,2026-04-10,App Push,Sent,Reconnect
CA-002262,JL-0300,CMP-2001,2026-04-30,Email,Preference Updated,Onboarding
CA-002263,JL-0300,CMP-2004,2026-04-20,Email,Open,Community
CA-002264,JL-0300,CMP-2003,2026-05-15,Email,Sent,Building
CA-002265,JL-0300,CMP-2006,2026-02-06,Email,Open,Reconnect
CA-002266,JL-0300,CMP-2006,2026-05-16,Email,Sent,Reconnect
CA-002267,JL-0300,CMP-2003,2026-02-13,Email,Sent,Building
CA-002268,JL-0300,CMP-2001,2025-12-11,Email,Open,Onboarding
CA-002269,JL-0300,CMP-2002,2026-01-09,Email,Open,Education
CA-002270,JL-0300,CMP-2006,2026-04-10,App Push,Sent,Reconnect
