interaction_id,member_id,content_id,interaction_date,interaction_type,session_context,engagement_depth
CI-003539,JL-0154,CNT-009,2026-04-04,View,Midday,5
CI-003540,JL-0154,CNT-003,2026-05-20,Complete,Evening,1
CI-003541,JL-0154,CNT-009,2026-03-25,View,Evening,2
CI-003542,JL-0154,CNT-005,2026-04-02,Complete,Midday,5
CI-003543,JL-0154,CNT-003,2026-03-29,Complete,Weekend,3
CI-003544,JL-0154,CNT-004,2026-05-02,Search,Weekend,4
CI-003545,JL-0154,CNT-003,2026-04-01,View,Midday,4
CI-003546,JL-0154,CNT-001,2026-06-07,Search,Unknown,4
CI-003547,JL-0154,CNT-007,2026-05-18,View,Weekend,1
CI-003548,JL-0154,CNT-008,2026-04-05,View,Midday,2
CI-003549,JL-0154,CNT-001,2026-05-31,Complete,Evening,3
CI-003550,JL-0154,CNT-001,2026-03-12,View,Weekend,3
CI-003551,JL-0154,CNT-007,2026-05-20,Complete,Weekend,3
CI-003552,JL-0154,CNT-003,2026-03-14,View,Morning,2
CI-003553,JL-0154,CNT-007,2026-05-17,Search,Evening,3
CI-003554,JL-0154,CNT-001,2026-04-28,View,Unknown,2
CI-003555,JL-0154,CNT-009,2026-05-21,Save,Weekend,2
CI-003556,JL-0154,CNT-007,2026-03-06,Complete,Unknown,2
CI-003557,JL-0154,CNT-003,2026-02-27,View,Evening,2
CI-003558,JL-0154,CNT-009,2026-05-06,View,Midday,2
CI-003559,JL-0154,CNT-009,2026-04-12,Save,Morning,2
CI-003560,JL-0154,CNT-002,2026-04-26,Save,Morning,3
CI-003561,JL-0154,CNT-004,2026-06-06,Save,Weekend,1
CI-003562,JL-0154,CNT-007,2026-04-29,Complete,Evening,2
CI-003563,JL-0154,CNT-009,2026-02-08,Dismiss,Midday,4
CI-003564,JL-0154,CNT-004,2026-03-20,View,Evening,5
CI-003565,JL-0154,CNT-009,2026-03-21,View,Unknown,5
CI-003566,JL-0154,CNT-003,2026-04-04,View,Morning,2
CI-003567,JL-0154,CNT-001,2026-03-10,View,Morning,4
CI-003568,JL-0154,CNT-001,2026-02-24,Search,Weekend,2
CI-003569,JL-0154,CNT-009,2026-04-09,View,Weekend,4
CI-003570,JL-0154,CNT-003,2026-04-28,View,Midday,4
CI-003571,JL-0154,CNT-003,2026-04-26,Save,Evening,2
CI-003572,JL-0154,CNT-009,2026-04-02,Save,Midday,3
CI-003573,JL-0154,CNT-002,2026-03-21,Save,Midday,4
CI-003574,JL-0154,CNT-009,2026-06-04,View,Midday,2
CI-003575,JL-0154,CNT-001,2026-05-04,Complete,Weekend,2
CI-003576,JL-0154,CNT-007,2026-03-12,Dismiss,Weekend,3
CI-003577,JL-0154,CNT-003,2026-06-07,Dismiss,Weekend,4
CI-003578,JL-0154,CNT-001,2026-03-29,View,Morning,1
CI-003579,JL-0154,CNT-007,2026-02-17,Dismiss,Evening,3
CI-003580,JL-0154,CNT-007,2026-02-18,Complete,Midday,5
CI-003581,JL-0154,CNT-009,2026-04-19,Save,Weekend,3
CI-003582,JL-0154,CNT-009,2026-03-06,View,Evening,4
CI-003583,JL-0154,CNT-009,2026-04-19,View,Midday,3
CI-003584,JL-0155,CNT-008,2026-02-26,Share,Unknown,1
CI-003585,JL-0155,CNT-010,2026-04-12,Complete,Weekend,1
CI-003586,JL-0155,CNT-008,2026-02-23,Complete,Morning,4
CI-003587,JL-0155,CNT-004,2026-03-21,View,Evening,4
CI-003588,JL-0155,CNT-008,2026-05-05,Share,Evening,1
CI-003589,JL-0155,CNT-009,2026-05-19,View,Evening,3
CI-003590,JL-0155,CNT-010,2026-02-08,View,Weekend,2
CI-003591,JL-0155,CNT-004,2026-05-13,View,Midday,1
CI-003592,JL-0155,CNT-004,2026-04-19,View,Unknown,4
CI-003593,JL-0155,CNT-010,2026-04-01,View,Morning,3
CI-003594,JL-0155,CNT-004,2026-02-16,View,Midday,5
CI-003595,JL-0155,CNT-004,2026-05-15,Save,Weekend,4
CI-003596,JL-0155,CNT-010,2026-03-11,View,Morning,2
CI-003597,JL-0155,CNT-002,2026-04-15,View,Midday,4
CI-003598,JL-0155,CNT-008,2026-04-19,Save,Morning,3
CI-003599,JL-0155,CNT-004,2026-03-16,View,Evening,5
CI-003600,JL-0156,CNT-008,2026-03-17,Complete,Weekend,4
CI-003601,JL-0156,CNT-008,2026-03-29,Complete,Midday,3
CI-003602,JL-0156,CNT-006,2026-06-05,Search,Evening,2
CI-003603,JL-0156,CNT-006,2026-06-03,Dismiss,Weekend,4
CI-003604,JL-0156,CNT-002,2026-02-22,Share,Unknown,3
CI-003605,JL-0156,CNT-008,2026-05-29,View,Midday,1
CI-003606,JL-0156,CNT-002,2026-05-12,View,Evening,4
CI-003607,JL-0156,CNT-002,2026-03-14,Share,Unknown,1
CI-003608,JL-0156,CNT-008,2026-04-21,View,Weekend,1
CI-003609,JL-0156,CNT-008,2026-02-28,View,Morning,2
CI-003610,JL-0156,CNT-006,2026-05-21,View,Weekend,2
CI-003611,JL-0156,CNT-008,2026-05-25,Save,Unknown,1
CI-003612,JL-0156,CNT-002,2026-06-02,Complete,Unknown,5
CI-003613,JL-0156,CNT-008,2026-03-10,View,Weekend,2
CI-003614,JL-0156,CNT-002,2026-02-12,View,Midday,5
CI-003615,JL-0156,CNT-002,2026-04-06,Complete,Evening,3
CI-003616,JL-0156,CNT-008,2026-06-03,Complete,Unknown,2
CI-003617,JL-0157,CNT-001,2026-02-19,View,Morning,4
CI-003618,JL-0157,CNT-005,2026-02-09,Dismiss,Evening,4
CI-003619,JL-0157,CNT-009,2026-02-24,Save,Unknown,1
CI-003620,JL-0157,CNT-001,2026-02-26,Search,Weekend,3
CI-003621,JL-0157,CNT-005,2026-02-25,Complete,Unknown,2
CI-003622,JL-0157,CNT-005,2026-02-11,Share,Unknown,3
CI-003623,JL-0157,CNT-009,2026-05-12,Save,Weekend,1
CI-003624,JL-0157,CNT-008,2026-05-05,Complete,Midday,3
CI-003625,JL-0157,CNT-002,2026-03-04,Dismiss,Weekend,5
CI-003626,JL-0158,CNT-007,2026-04-25,View,Midday,3
CI-003627,JL-0158,CNT-007,2026-02-26,Complete,Morning,3
CI-003628,JL-0158,CNT-007,2026-03-17,View,Morning,2
CI-003629,JL-0158,CNT-005,2026-05-28,View,Unknown,3
CI-003630,JL-0158,CNT-003,2026-04-28,Complete,Midday,4
CI-003631,JL-0158,CNT-005,2026-04-23,View,Unknown,3
CI-003632,JL-0158,CNT-007,2026-04-07,Save,Evening,1
CI-003633,JL-0158,CNT-008,2026-03-20,Share,Morning,3
CI-003634,JL-0158,CNT-008,2026-04-07,Dismiss,Unknown,2
CI-003635,JL-0158,CNT-007,2026-03-18,Save,Weekend,5
CI-003636,JL-0158,CNT-005,2026-04-29,Complete,Evening,1
CI-003637,JL-0158,CNT-005,2026-03-12,View,Weekend,2
CI-003638,JL-0158,CNT-002,2026-02-15,Dismiss,Unknown,2
CI-003639,JL-0158,CNT-007,2026-03-23,Save,Evening,2
CI-003640,JL-0158,CNT-003,2026-04-09,Save,Morning,3
CI-003641,JL-0158,CNT-001,2026-05-31,View,Morning,4
CI-003642,JL-0158,CNT-005,2026-03-12,Share,Weekend,4
CI-003643,JL-0159,CNT-008,2026-02-26,Complete,Morning,3
CI-003644,JL-0159,CNT-002,2026-03-22,Complete,Midday,4
CI-003645,JL-0159,CNT-002,2026-05-11,Save,Weekend,4
CI-003646,JL-0159,CNT-002,2026-04-15,View,Morning,2
CI-003647,JL-0159,CNT-002,2026-03-23,Save,Evening,4
CI-003648,JL-0159,CNT-004,2026-05-09,View,Unknown,1
CI-003649,JL-0159,CNT-008,2026-05-14,View,Evening,4
CI-003650,JL-0159,CNT-002,2026-05-30,Share,Evening,4
CI-003651,JL-0159,CNT-004,2026-04-23,Share,Weekend,4
CI-003652,JL-0159,CNT-002,2026-06-07,Share,Unknown,4
CI-003653,JL-0159,CNT-008,2026-04-08,Save,Midday,5
CI-003654,JL-0159,CNT-004,2026-02-25,View,Unknown,4
CI-003655,JL-0159,CNT-008,2026-05-03,View,Evening,3
CI-003656,JL-0159,CNT-004,2026-02-11,View,Weekend,3
CI-003657,JL-0159,CNT-001,2026-05-09,View,Evening,4
CI-003658,JL-0159,CNT-004,2026-02-24,View,Morning,2
CI-003659,JL-0159,CNT-008,2026-05-15,View,Unknown,2
CI-003660,JL-0159,CNT-004,2026-04-11,View,Midday,3
CI-003661,JL-0159,CNT-004,2026-03-17,View,Morning,2
CI-003662,JL-0159,CNT-002,2026-04-22,Share,Morning,5
CI-003663,JL-0159,CNT-004,2026-02-19,View,Unknown,4
CI-003664,JL-0159,CNT-004,2026-05-11,Save,Evening,3
CI-003665,JL-0159,CNT-002,2026-05-19,View,Morning,2
CI-003666,JL-0159,CNT-008,2026-05-15,View,Unknown,4
CI-003667,JL-0159,CNT-010,2026-05-02,Save,Unknown,2
CI-003668,JL-0159,CNT-001,2026-04-29,View,Weekend,2
CI-003669,JL-0159,CNT-004,2026-03-26,Complete,Weekend,4
CI-003670,JL-0159,CNT-001,2026-02-15,Share,Unknown,5
CI-003671,JL-0159,CNT-002,2026-02-25,View,Unknown,1
CI-003672,JL-0159,CNT-004,2026-04-13,View,Weekend,5
CI-003673,JL-0159,CNT-007,2026-03-12,Share,Weekend,4
CI-003674,JL-0159,CNT-001,2026-04-04,Complete,Morning,3
CI-003675,JL-0159,CNT-008,2026-03-06,Complete,Weekend,3
CI-003676,JL-0160,CNT-002,2026-05-31,Dismiss,Weekend,3
CI-003677,JL-0160,CNT-007,2026-02-26,View,Midday,2
CI-003678,JL-0160,CNT-007,2026-05-23,View,Morning,2
CI-003679,JL-0160,CNT-007,2026-04-26,Dismiss,Weekend,3
CI-003680,JL-0160,CNT-007,2026-02-21,Save,Evening,3
CI-003681,JL-0160,CNT-009,2026-06-06,Share,Evening,3
CI-003682,JL-0160,CNT-003,2026-02-22,Complete,Morning,2
CI-003683,JL-0160,CNT-008,2026-05-27,View,Morning,4
CI-003684,JL-0160,CNT-002,2026-06-04,Save,Midday,4
CI-003685,JL-0160,CNT-007,2026-02-27,Complete,Midday,2
CI-003686,JL-0160,CNT-009,2026-03-27,Save,Evening,2
CI-003687,JL-0160,CNT-003,2026-04-08,Search,Morning,3
CI-003688,JL-0160,CNT-002,2026-02-18,View,Unknown,2
CI-003689,JL-0160,CNT-006,2026-03-21,View,Evening,5
CI-003690,JL-0160,CNT-003,2026-04-26,Search,Evening,3
CI-003691,JL-0160,CNT-007,2026-04-29,Save,Evening,4
CI-003692,JL-0160,CNT-007,2026-02-17,Complete,Weekend,4
CI-003693,JL-0160,CNT-003,2026-04-13,Save,Unknown,5
CI-003694,JL-0160,CNT-002,2026-05-03,Save,Evening,4
CI-003695,JL-0161,CNT-006,2026-04-21,Complete,Evening,2
CI-003696,JL-0161,CNT-004,2026-04-19,Complete,Evening,5
CI-003697,JL-0161,CNT-004,2026-05-26,View,Unknown,4
CI-003698,JL-0161,CNT-004,2026-03-27,Save,Unknown,2
CI-003699,JL-0161,CNT-006,2026-05-24,Complete,Unknown,3
CI-003700,JL-0161,CNT-010,2026-04-21,Complete,Weekend,4
CI-003701,JL-0161,CNT-006,2026-04-28,View,Morning,3
CI-003702,JL-0161,CNT-004,2026-03-28,Save,Midday,5
CI-003703,JL-0161,CNT-006,2026-02-08,Dismiss,Weekend,5
CI-003704,JL-0161,CNT-006,2026-03-18,Search,Weekend,3
CI-003705,JL-0161,CNT-006,2026-04-08,Complete,Morning,2
CI-003706,JL-0161,CNT-004,2026-05-15,Complete,Unknown,3
CI-003707,JL-0161,CNT-006,2026-05-26,View,Evening,2
CI-003708,JL-0161,CNT-010,2026-04-24,Save,Evening,2
CI-003709,JL-0161,CNT-010,2026-02-20,Complete,Weekend,2
CI-003710,JL-0161,CNT-010,2026-02-23,View,Unknown,2
CI-003711,JL-0161,CNT-010,2026-02-12,Save,Morning,2
CI-003712,JL-0161,CNT-010,2026-02-10,Search,Unknown,4
CI-003713,JL-0161,CNT-004,2026-04-29,Complete,Unknown,2
CI-003714,JL-0161,CNT-008,2026-03-01,View,Midday,5
CI-003715,JL-0161,CNT-004,2026-05-12,Save,Weekend,2
CI-003716,JL-0161,CNT-006,2026-04-24,Save,Unknown,3
CI-003717,JL-0161,CNT-010,2026-03-20,Search,Unknown,5
CI-003718,JL-0161,CNT-001,2026-04-24,View,Unknown,4
CI-003719,JL-0161,CNT-010,2026-04-11,View,Weekend,3
CI-003720,JL-0161,CNT-010,2026-05-04,Complete,Morning,1
CI-003721,JL-0161,CNT-005,2026-04-26,Save,Midday,2
CI-003722,JL-0161,CNT-006,2026-05-29,Save,Evening,2
CI-003723,JL-0161,CNT-004,2026-05-18,Save,Unknown,4
CI-003724,JL-0161,CNT-006,2026-04-23,View,Midday,5
CI-003725,JL-0161,CNT-001,2026-05-18,Complete,Evening,3
CI-003726,JL-0161,CNT-010,2026-05-04,Save,Evening,4
CI-003727,JL-0161,CNT-010,2026-04-14,Complete,Unknown,2
CI-003728,JL-0162,CNT-010,2026-05-25,Save,Unknown,3
CI-003729,JL-0162,CNT-010,2026-04-08,View,Unknown,2
CI-003730,JL-0162,CNT-004,2026-02-26,View,Morning,4
CI-003731,JL-0162,CNT-002,2026-03-15,View,Midday,2
CI-003732,JL-0162,CNT-010,2026-03-22,View,Weekend,4
CI-003733,JL-0162,CNT-010,2026-04-04,View,Morning,3
CI-003734,JL-0162,CNT-002,2026-05-27,Complete,Midday,4
CI-003735,JL-0162,CNT-002,2026-02-15,Complete,Evening,3
CI-003736,JL-0162,CNT-008,2026-03-11,View,Unknown,4
CI-003737,JL-0162,CNT-002,2026-02-26,View,Midday,2
CI-003738,JL-0162,CNT-008,2026-02-28,Complete,Weekend,2
CI-003739,JL-0163,CNT-010,2026-03-28,View,Weekend,3
CI-003740,JL-0163,CNT-007,2026-03-03,View,Midday,4
CI-003741,JL-0163,CNT-006,2026-04-02,Save,Morning,2
CI-003742,JL-0163,CNT-004,2026-04-04,View,Midday,4
CI-003743,JL-0163,CNT-008,2026-03-14,View,Evening,2
CI-003744,JL-0163,CNT-003,2026-02-13,Complete,Weekend,1
CI-003745,JL-0163,CNT-005,2026-03-27,Save,Unknown,3
CI-003746,JL-0163,CNT-002,2026-05-02,Complete,Weekend,1
CI-003747,JL-0163,CNT-006,2026-03-11,View,Morning,2
CI-003748,JL-0163,CNT-007,2026-05-22,Share,Evening,5
CI-003749,JL-0163,CNT-003,2026-05-30,Dismiss,Morning,1
CI-003750,JL-0163,CNT-006,2026-05-11,Complete,Weekend,2
CI-003751,JL-0163,CNT-006,2026-05-01,Search,Weekend,4
CI-003752,JL-0163,CNT-003,2026-04-03,View,Weekend,4
CI-003753,JL-0163,CNT-003,2026-02-20,Save,Weekend,1
CI-003754,JL-0164,CNT-007,2026-04-01,View,Unknown,4
CI-003755,JL-0164,CNT-008,2026-05-17,View,Weekend,2
CI-003756,JL-0164,CNT-008,2026-05-03,Save,Evening,3
CI-003757,JL-0164,CNT-001,2026-05-14,View,Unknown,3
CI-003758,JL-0164,CNT-007,2026-03-01,Save,Unknown,2
CI-003759,JL-0164,CNT-005,2026-02-20,Save,Unknown,3
CI-003760,JL-0164,CNT-008,2026-02-27,Save,Weekend,2
CI-003761,JL-0164,CNT-008,2026-04-12,Complete,Midday,4
CI-003762,JL-0164,CNT-002,2026-05-26,View,Weekend,3
CI-003763,JL-0164,CNT-007,2026-04-26,View,Unknown,5
CI-003764,JL-0164,CNT-003,2026-04-12,Share,Morning,3
CI-003765,JL-0165,CNT-003,2026-04-13,Share,Evening,3
CI-003766,JL-0165,CNT-003,2026-04-27,View,Midday,4
CI-003767,JL-0165,CNT-004,2026-03-01,View,Morning,3
CI-003768,JL-0166,CNT-003,2026-03-15,View,Evening,4
CI-003769,JL-0166,CNT-003,2026-04-09,Share,Evening,2
CI-003770,JL-0166,CNT-003,2026-02-13,Save,Weekend,4
CI-003771,JL-0166,CNT-010,2026-04-20,Complete,Unknown,4
CI-003772,JL-0166,CNT-010,2026-05-06,View,Unknown,2
CI-003773,JL-0166,CNT-010,2026-03-29,Save,Unknown,2
CI-003774,JL-0166,CNT-002,2026-05-22,View,Morning,4
CI-003775,JL-0166,CNT-004,2026-04-04,Complete,Midday,4
CI-003776,JL-0166,CNT-003,2026-05-19,View,Evening,2
CI-003777,JL-0166,CNT-010,2026-05-14,Complete,Unknown,2
CI-003778,JL-0166,CNT-004,2026-05-07,Dismiss,Weekend,3
CI-003779,JL-0167,CNT-010,2026-05-26,Save,Midday,3
CI-003780,JL-0167,CNT-005,2026-05-15,Search,Weekend,4
CI-003781,JL-0167,CNT-010,2026-02-08,Complete,Unknown,4
CI-003782,JL-0167,CNT-010,2026-02-27,View,Evening,3
CI-003783,JL-0167,CNT-005,2026-05-14,Complete,Evening,3
CI-003784,JL-0167,CNT-010,2026-02-15,View,Midday,5
CI-003785,JL-0167,CNT-006,2026-05-12,Save,Evening,2
CI-003786,JL-0167,CNT-005,2026-06-06,View,Unknown,4
CI-003787,JL-0167,CNT-004,2026-02-24,Save,Morning,2
CI-003788,JL-0167,CNT-005,2026-04-19,Complete,Unknown,2
CI-003789,JL-0167,CNT-005,2026-05-28,View,Unknown,4
CI-003790,JL-0167,CNT-010,2026-03-22,Complete,Unknown,1
CI-003791,JL-0167,CNT-005,2026-05-26,View,Unknown,5
CI-003792,JL-0167,CNT-005,2026-04-12,View,Unknown,5
CI-003793,JL-0167,CNT-004,2026-04-23,Complete,Morning,2
CI-003794,JL-0167,CNT-010,2026-06-02,View,Midday,4
CI-003795,JL-0167,CNT-004,2026-05-01,Complete,Evening,2
CI-003796,JL-0167,CNT-005,2026-04-06,View,Morning,3
CI-003797,JL-0168,CNT-005,2026-03-09,View,Evening,3
CI-003798,JL-0168,CNT-005,2026-05-27,Save,Unknown,3
CI-003799,JL-0168,CNT-010,2026-04-05,Complete,Evening,2
CI-003800,JL-0168,CNT-005,2026-02-12,Complete,Evening,2
CI-003801,JL-0168,CNT-005,2026-02-27,View,Evening,4
CI-003802,JL-0168,CNT-001,2026-05-30,Save,Morning,4
CI-003803,JL-0168,CNT-009,2026-03-14,Complete,Weekend,5
CI-003804,JL-0168,CNT-005,2026-02-09,Complete,Morning,3
CI-003805,JL-0168,CNT-007,2026-04-04,View,Unknown,4
CI-003806,JL-0168,CNT-005,2026-02-14,Share,Midday,4
CI-003807,JL-0168,CNT-005,2026-05-17,Search,Midday,3
CI-003808,JL-0168,CNT-009,2026-04-06,View,Unknown,1
CI-003809,JL-0168,CNT-009,2026-02-26,Complete,Morning,4
CI-003810,JL-0168,CNT-005,2026-03-15,View,Unknown,1
CI-003811,JL-0168,CNT-005,2026-05-03,Complete,Morning,3
CI-003812,JL-0168,CNT-005,2026-02-26,Search,Midday,3
CI-003813,JL-0168,CNT-001,2026-03-03,View,Morning,1
CI-003814,JL-0168,CNT-001,2026-05-13,View,Midday,3
CI-003815,JL-0168,CNT-009,2026-03-01,Share,Unknown,5
CI-003816,JL-0169,CNT-002,2026-05-23,Complete,Morning,5
CI-003817,JL-0169,CNT-006,2026-06-03,Save,Midday,3
CI-003818,JL-0169,CNT-008,2026-05-18,Complete,Weekend,4
CI-003819,JL-0169,CNT-002,2026-03-22,View,Midday,3
CI-003820,JL-0169,CNT-005,2026-04-25,Complete,Evening,2
CI-003821,JL-0169,CNT-006,2026-03-10,Complete,Unknown,5
CI-003822,JL-0170,CNT-009,2026-03-19,View,Midday,4
CI-003823,JL-0170,CNT-001,2026-03-08,Dismiss,Weekend,5
CI-003824,JL-0170,CNT-001,2026-06-05,Dismiss,Weekend,2
CI-003825,JL-0170,CNT-004,2026-04-17,View,Weekend,4
CI-003826,JL-0170,CNT-001,2026-05-16,Complete,Morning,2
CI-003827,JL-0170,CNT-001,2026-04-05,Save,Weekend,4
CI-003828,JL-0170,CNT-009,2026-05-12,Save,Unknown,2
CI-003829,JL-0170,CNT-009,2026-03-17,View,Midday,3
CI-003830,JL-0170,CNT-004,2026-05-31,Complete,Evening,2
CI-003831,JL-0171,CNT-002,2026-05-11,View,Evening,2
CI-003832,JL-0171,CNT-009,2026-05-22,View,Evening,4
CI-003833,JL-0171,CNT-009,2026-03-11,Share,Unknown,3
CI-003834,JL-0171,CNT-006,2026-03-28,Save,Morning,1
CI-003835,JL-0171,CNT-001,2026-03-10,Search,Weekend,5
CI-003836,JL-0171,CNT-001,2026-05-25,View,Unknown,4
CI-003837,JL-0171,CNT-006,2026-04-25,View,Unknown,2
CI-003838,JL-0171,CNT-005,2026-05-16,Complete,Midday,3
CI-003839,JL-0171,CNT-001,2026-02-19,Complete,Morning,3
CI-003840,JL-0171,CNT-006,2026-04-05,Save,Evening,3
CI-003841,JL-0171,CNT-006,2026-05-29,View,Unknown,2
CI-003842,JL-0172,CNT-008,2026-05-03,Save,Weekend,2
CI-003843,JL-0173,CNT-005,2026-05-11,Save,Evening,2
CI-003844,JL-0173,CNT-005,2026-04-18,View,Midday,4
CI-003845,JL-0173,CNT-005,2026-02-15,Save,Morning,4
CI-003846,JL-0173,CNT-006,2026-05-26,View,Weekend,3
CI-003847,JL-0173,CNT-006,2026-03-05,Search,Weekend,4
CI-003848,JL-0173,CNT-005,2026-05-05,View,Evening,1
CI-003849,JL-0173,CNT-008,2026-05-24,View,Midday,1
CI-003850,JL-0173,CNT-006,2026-03-24,Save,Midday,5
CI-003851,JL-0173,CNT-005,2026-03-27,Complete,Unknown,2
CI-003852,JL-0173,CNT-005,2026-03-18,Dismiss,Evening,4
CI-003853,JL-0174,CNT-003,2026-05-31,Dismiss,Unknown,4
CI-003854,JL-0174,CNT-006,2026-06-06,View,Unknown,4
CI-003855,JL-0174,CNT-001,2026-03-18,View,Unknown,4
CI-003856,JL-0174,CNT-006,2026-03-12,Dismiss,Midday,4
CI-003857,JL-0174,CNT-006,2026-05-19,Search,Unknown,2
CI-003858,JL-0174,CNT-009,2026-02-14,Search,Midday,4
CI-003859,JL-0174,CNT-002,2026-03-07,View,Weekend,3
CI-003860,JL-0174,CNT-001,2026-04-02,Search,Morning,2
CI-003861,JL-0174,CNT-009,2026-03-09,Save,Weekend,5
CI-003862,JL-0174,CNT-007,2026-04-05,View,Weekend,3
CI-003863,JL-0174,CNT-010,2026-06-07,Save,Weekend,3
CI-003864,JL-0174,CNT-006,2026-04-16,Share,Unknown,2
CI-003865,JL-0174,CNT-001,2026-05-21,View,Morning,3
CI-003866,JL-0174,CNT-009,2026-03-06,Save,Unknown,4
CI-003867,JL-0174,CNT-009,2026-04-05,View,Evening,4
CI-003868,JL-0174,CNT-003,2026-03-14,View,Unknown,3
CI-003869,JL-0174,CNT-006,2026-02-14,Share,Morning,1
CI-003870,JL-0174,CNT-009,2026-02-08,View,Midday,4
CI-003871,JL-0174,CNT-009,2026-02-10,Share,Weekend,4
CI-003872,JL-0174,CNT-009,2026-04-26,Save,Unknown,1
CI-003873,JL-0174,CNT-001,2026-05-13,View,Weekend,3
CI-003874,JL-0174,CNT-001,2026-04-07,View,Midday,3
CI-003875,JL-0174,CNT-001,2026-03-01,View,Unknown,4
CI-003876,JL-0174,CNT-009,2026-03-27,View,Morning,2
CI-003877,JL-0174,CNT-001,2026-04-29,Save,Evening,2
CI-003878,JL-0174,CNT-005,2026-03-09,View,Weekend,3
CI-003879,JL-0174,CNT-006,2026-04-23,View,Unknown,2
CI-003880,JL-0174,CNT-007,2026-02-10,View,Evening,4
CI-003881,JL-0174,CNT-009,2026-02-28,Complete,Unknown,3
CI-003882,JL-0174,CNT-006,2026-03-17,View,Weekend,4
CI-003883,JL-0174,CNT-009,2026-03-08,Save,Weekend,4
CI-003884,JL-0174,CNT-002,2026-04-01,Complete,Morning,3
CI-003885,JL-0175,CNT-007,2026-03-12,View,Midday,4
CI-003886,JL-0175,CNT-005,2026-02-08,View,Evening,3
CI-003887,JL-0175,CNT-006,2026-05-13,Search,Morning,2
CI-003888,JL-0175,CNT-006,2026-04-18,View,Unknown,5
CI-003889,JL-0175,CNT-007,2026-05-25,View,Midday,2
CI-003890,JL-0175,CNT-005,2026-04-28,Complete,Morning,2
CI-003891,JL-0175,CNT-006,2026-03-17,Search,Weekend,4
CI-003892,JL-0175,CNT-005,2026-04-11,Complete,Morning,2
CI-003893,JL-0175,CNT-007,2026-04-18,View,Unknown,1
CI-003894,JL-0175,CNT-006,2026-03-17,View,Evening,3
CI-003895,JL-0175,CNT-008,2026-05-10,Complete,Unknown,3
CI-003896,JL-0175,CNT-007,2026-04-22,Complete,Evening,4
CI-003897,JL-0175,CNT-010,2026-03-08,View,Midday,4
CI-003898,JL-0175,CNT-007,2026-03-29,View,Evening,3
CI-003899,JL-0175,CNT-006,2026-06-01,Search,Unknown,3
CI-003900,JL-0175,CNT-003,2026-05-14,Complete,Morning,5
CI-003901,JL-0175,CNT-006,2026-05-14,Save,Midday,3
CI-003902,JL-0175,CNT-006,2026-06-04,Search,Unknown,3
CI-003903,JL-0175,CNT-003,2026-03-07,View,Morning,4
CI-003904,JL-0175,CNT-007,2026-03-24,View,Midday,5
CI-003905,JL-0175,CNT-006,2026-02-20,Save,Morning,5
CI-003906,JL-0175,CNT-006,2026-02-19,Complete,Weekend,3
CI-003907,JL-0175,CNT-003,2026-03-26,Save,Morning,2
CI-003908,JL-0175,CNT-007,2026-05-08,View,Midday,1
CI-003909,JL-0176,CNT-009,2026-03-28,View,Morning,4
CI-003910,JL-0176,CNT-005,2026-03-28,View,Morning,3
CI-003911,JL-0176,CNT-001,2026-03-12,Save,Morning,1
CI-003912,JL-0176,CNT-008,2026-05-06,Search,Weekend,2
CI-003913,JL-0176,CNT-006,2026-04-11,Save,Evening,4
CI-003914,JL-0176,CNT-009,2026-03-09,Share,Midday,3
CI-003915,JL-0176,CNT-001,2026-04-22,Share,Unknown,2
CI-003916,JL-0176,CNT-005,2026-02-22,View,Morning,2
CI-003917,JL-0176,CNT-009,2026-03-29,View,Midday,1
CI-003918,JL-0176,CNT-009,2026-02-23,Share,Evening,4
CI-003919,JL-0176,CNT-001,2026-03-29,View,Weekend,4
CI-003920,JL-0176,CNT-001,2026-04-14,Search,Unknown,2
CI-003921,JL-0176,CNT-001,2026-03-25,View,Evening,4
CI-003922,JL-0176,CNT-006,2026-03-05,View,Weekend,1
CI-003923,JL-0176,CNT-006,2026-04-01,View,Midday,4
CI-003924,JL-0176,CNT-009,2026-04-21,Dismiss,Unknown,2
CI-003925,JL-0176,CNT-006,2026-04-18,View,Midday,2
CI-003926,JL-0176,CNT-005,2026-05-19,View,Unknown,2
CI-003927,JL-0176,CNT-004,2026-02-26,View,Evening,5
CI-003928,JL-0176,CNT-001,2026-06-06,View,Evening,4
CI-003929,JL-0176,CNT-009,2026-05-22,Complete,Evening,3
CI-003930,JL-0176,CNT-006,2026-02-19,Search,Evening,2
CI-003931,JL-0176,CNT-001,2026-02-27,Search,Morning,4
CI-003932,JL-0176,CNT-010,2026-05-18,View,Unknown,2
CI-003933,JL-0176,CNT-006,2026-03-16,View,Unknown,4
CI-003934,JL-0176,CNT-009,2026-04-16,Search,Midday,2
CI-003935,JL-0176,CNT-009,2026-03-13,Dismiss,Unknown,2
CI-003936,JL-0176,CNT-001,2026-03-23,View,Unknown,3
CI-003937,JL-0176,CNT-009,2026-03-26,View,Morning,2
CI-003938,JL-0177,CNT-007,2026-05-11,Dismiss,Unknown,4
CI-003939,JL-0177,CNT-006,2026-05-12,Complete,Morning,4
CI-003940,JL-0177,CNT-006,2026-06-04,View,Unknown,1
CI-003941,JL-0177,CNT-003,2026-05-16,Save,Weekend,2
CI-003942,JL-0177,CNT-003,2026-04-12,Complete,Midday,4
CI-003943,JL-0177,CNT-003,2026-05-01,View,Unknown,2
